candidate_id,age,gender,education,previous_job_roles,experience (years),languages,skills
712000,58,Female,Bachelor's Degree,Medical Assistant,0,['Marathi'],"{'Medical Assisting': 3, 'Medical Office Procedures': 3, 'Vital Signs Measurement': 4, 'Electronic Health Records': 2}"
114088,34,Female,High School,Registered Nurse,1,['Hindi'],"{'Nursing': 6, 'Patient Care': 10, 'Medical Terminology': 2, 'Emergency Medicine': 7}"
256379,52,Other,High School,IT Support Specialist,5,"['Hindi', 'Marathi', 'Kannada']","{'Technical Support': 8, 'Troubleshooting': 7, 'Network Administration': 5, 'Hardware Repair': 6}"
549717,63,Other,Master's Degree,Dentist,6,['English'],"{'Dentistry': 0, 'Oral Surgery': 2, 'Dental Implants': 2, 'Endodontics': 5}"
789644,42,Male,Bachelor's Degree,Mechanical Engineer,9,"['Sanskrit', 'English']","{'AutoCAD': 10, 'Mechanical Design': 0, 'SolidWorks': 8, 'Manufacturing Processes': 1}"
928915,36,Male,High School,Customer Service Representative,6,['Hindi'],"{'Customer Support': 3, 'Communication Skills': 8, 'Problem Solving': 2, 'CRM Software': 10}"
340479,56,Other,High School,Interior Designer,6,"['Kannada', 'Marathi', 'English']","{'Interior Design': 3, 'Space Planning': 4, 'Furniture Design': 3, 'Color Theory': 8}"
430040,22,Female,PhD,Software Tester,0,"['Marathi', 'Kannada', 'Konkani']","{'Software Testing': 7, 'Test Cases': 4, 'Bug Reporting': 2, 'Test Automation': 6}"
283044,59,Female,PhD,Geologist,6,['English'],"{'Geology': 8, 'Geological Mapping': 3, 'Mineral Exploration': 0, 'Field Work': 4}"
500523,65,Female,High School,Flight Attendant,1,['Konkani'],"{'Cabin Crew': 2, 'Emergency Procedures': 1, 'Customer Service': 9, 'Safety Regulations': 1}"
140114,22,Other,PhD,Software Tester,2,"['Konkani', 'Marathi', 'Sanskrit']","{'Software Testing': 7, 'Test Cases': 6, 'Bug Reporting': 4, 'Test Automation': 3}"
191199,23,Female,Master's Degree,Security Guard,0,"['Konkani', 'Hindi']","{'Security Operations': 10, 'Surveillance': 5, 'Security Patrolling': 2, 'Emergency Response': 8}"
800526,38,Male,Master's Degree,UX/UI Designer,2,['Kannada'],"{'User Experience Design': 3, 'User Interface Design': 7, 'Wireframing': 0, 'Prototyping': 0}"
336830,47,Female,PhD,Biologist,6,['English'],"{'Biology': 2, 'Genetics': 8, 'Ecology': 1, 'Research Methods': 5}"
496308,62,Female,Master's Degree,Network Engineer,3,['English'],"{'Network Engineering': 2, 'Routing and Switching': 1, 'Firewall Configuration': 4, 'Network Security': 10}"
350976,57,Female,Bachelor's Degree,Data Scientist,5,['Sanskrit'],"{'Python': 6, 'R': 4, 'Machine Learning': 10, 'Data Analysis': 5, 'Statistics': 3}"
824909,34,Other,PhD,Registered Nurse,4,['Sanskrit'],"{'Nursing': 5, 'Patient Care': 5, 'Medical Terminology': 1, 'Emergency Medicine': 6}"
418352,27,Male,Master's Degree,Executive Assistant,6,"['Sanskrit', 'Konkani']","{'Administrative Support': 7, 'Calendar Management': 10, 'Meeting Coordination': 3, 'Travel Arrangements': 8}"
307498,45,Female,Bachelor's Degree,IT Support Specialist,6,"['Sanskrit', 'Hindi']","{'Technical Support': 7, 'Troubleshooting': 6, 'Network Administration': 5, 'Hardware Repair': 9}"
654306,41,Female,Bachelor's Degree,Environmental Scientist,8,['English'],"{'Environmental Science': 6, 'Environmental Impact Assessment': 1, 'Data Analysis': 9, 'Field Sampling': 9}"
57699,48,Male,PhD,Librarian,9,"['Marathi', 'English', 'Sanskrit']","{'Library Science': 3, 'Cataloging': 9, 'Reference Services': 0, 'Library Management': 0}"
395748,45,Male,High School,Biologist,3,"['Sanskrit', 'Kannada']","{'Biology': 10, 'Genetics': 7, 'Ecology': 9, 'Research Methods': 10}"
896620,23,Other,High School,Medical Assistant,3,"['Marathi', 'Kannada']","{'Medical Assisting': 9, 'Medical Office Procedures': 3, 'Vital Signs Measurement': 8, 'Electronic Health Records': 5}"
624808,61,Other,High School,Interior Designer,7,"['Kannada', 'Sanskrit']","{'Interior Design': 6, 'Space Planning': 2, 'Furniture Design': 1, 'Color Theory': 2}"
31786,37,Male,Bachelor's Degree,Teacher,7,['Hindi'],"{'Teaching': 1, 'Lesson Planning': 8, 'Classroom Management': 1, 'Curriculum Development': 2}"
806150,42,Other,High School,Customer Service Representative,2,"['English', 'Hindi', 'Marathi']","{'Customer Support': 0, 'Communication Skills': 3, 'Problem Solving': 7, 'CRM Software': 7}"
866431,51,Other,Master's Degree,Network Engineer,0,"['English', 'Marathi', 'Sanskrit']","{'Network Engineering': 10, 'Routing and Switching': 9, 'Firewall Configuration': 9, 'Network Security': 0}"
383249,35,Female,High School,Photographer,3,"['Konkani', 'Hindi']","{'Photography': 3, 'Digital Editing': 5, 'Composition': 4, 'Lighting Techniques': 7}"
698576,48,Male,Master's Degree,Project Manager,3,"['English', 'Marathi']","{'Project Management': 5, 'Risk Management': 5, 'Stakeholder Management': 10, 'Agile Methodologies': 2}"
831007,55,Female,High School,UX/UI Designer,7,['English'],"{'User Experience Design': 9, 'User Interface Design': 7, 'Wireframing': 4, 'Prototyping': 4}"
116816,32,Female,Bachelor's Degree,Legal Assistant,3,"['English', 'Kannada', 'Marathi']","{'Legal Research': 4, 'Document Drafting': 6, 'Case Management': 1, 'Legal Writing': 2}"
7502,27,Male,High School,Accountant,1,"['English', 'Marathi', 'Kannada']","{'Financial Accounting': 4, 'Taxation': 1, 'Auditing': 8, 'Accounting Software': 5}"
584709,48,Male,High School,Software Tester,6,"['Sanskrit', 'Konkani']","{'Software Testing': 6, 'Test Cases': 3, 'Bug Reporting': 1, 'Test Automation': 6}"
139640,41,Other,PhD,Financial Analyst,0,['Marathi'],"{'Financial Analysis': 9, 'Accounting': 7, 'Excel': 6, 'Financial Modeling': 8}"
269273,58,Other,PhD,Project Manager,5,"['Marathi', 'English', 'Sanskrit']","{'Project Management': 10, 'Risk Management': 3, 'Stakeholder Management': 8, 'Agile Methodologies': 4}"
874921,44,Female,High School,Registered Nurse,6,['English'],"{'Nursing': 1, 'Patient Care': 7, 'Medical Terminology': 7, 'Emergency Medicine': 9}"
489081,54,Other,PhD,Accountant,2,"['Hindi', 'Marathi', 'Konkani']","{'Financial Accounting': 9, 'Taxation': 5, 'Auditing': 9, 'Accounting Software': 9}"
256028,40,Female,Bachelor's Degree,Photographer,5,"['English', 'Hindi', 'Konkani']","{'Photography': 9, 'Digital Editing': 6, 'Composition': 3, 'Lighting Techniques': 10}"
388434,33,Female,Bachelor's Degree,Electrical Engineer,7,['Konkani'],"{'Electrical Engineering': 1, 'Circuit Design': 4, 'PLC Programming': 8, 'Power Systems': 0}"
18167,25,Other,High School,Software Engineer,8,"['Sanskrit', 'Konkani', 'English']","{'Python': 6, 'Java': 2, 'SQL': 8, 'JavaScript': 7, 'Software Development': 7}"
843544,28,Other,PhD,Civil Engineer,0,"['Konkani', 'English']","{'Civil Engineering': 4, 'Structural Analysis': 5, 'Construction Management': 3, 'Geotechnical Engineering': 5}"
872672,42,Other,Master's Degree,Fitness Trainer,2,"['Hindi', 'Konkani']","{'Personal Training': 8, 'Fitness Programming': 4, 'Nutrition Counseling': 1, 'Strength Training': 0}"
641906,27,Other,Bachelor's Degree,Biomedical Engineer,6,"['Hindi', 'Konkani', 'Marathi']","{'Biomedical Engineering': 4, 'Medical Devices': 8, 'Biomechanics': 1, 'Bioinformatics': 1}"
865352,34,Male,High School,Legal Assistant,8,"['Konkani', 'English', 'Hindi']","{'Legal Research': 10, 'Document Drafting': 1, 'Case Management': 7, 'Legal Writing': 10}"
487468,32,Male,PhD,Project Manager,2,['Konkani'],"{'Project Management': 5, 'Risk Management': 7, 'Stakeholder Management': 2, 'Agile Methodologies': 3}"
227282,29,Female,Bachelor's Degree,Social Worker,7,['Sanskrit'],"{'Social Services': 3, 'Case Management': 1, 'Counseling': 10, 'Community Outreach': 7}"
384357,65,Other,Bachelor's Degree,Pharmacist,9,['Hindi'],"{'Pharmacology': 10, 'Pharmacy Practice': 9, 'Medication Therapy Management': 1, 'Pharmaceutical Chemistry': 7}"
322926,62,Other,PhD,Flight Attendant,5,"['Marathi', 'Konkani', 'Hindi']","{'Cabin Crew': 9, 'Emergency Procedures': 9, 'Customer Service': 7, 'Safety Regulations': 8}"
695250,63,Male,PhD,Fitness Trainer,5,"['Hindi', 'Konkani']","{'Personal Training': 10, 'Fitness Programming': 9, 'Nutrition Counseling': 9, 'Strength Training': 5}"
156525,23,Female,High School,Graphic Designer,4,"['Konkani', 'Kannada']","{'Adobe Photoshop': 2, 'Adobe Illustrator': 2, 'Graphic Design': 3, 'Typography': 9}"
302245,45,Other,Bachelor's Degree,Phlebotomist,8,"['English', 'Konkani', 'Hindi']","{'Phlebotomy': 4, 'Venipuncture': 0, 'Specimen Collection': 4, 'Medical Terminology': 1}"
810779,41,Male,PhD,Environmental Scientist,7,"['Kannada', 'English']","{'Environmental Science': 3, 'Environmental Impact Assessment': 4, 'Data Analysis': 4, 'Field Sampling': 2}"
910714,43,Female,PhD,Project Manager,2,"['Marathi', 'Kannada', 'Hindi']","{'Project Management': 7, 'Risk Management': 0, 'Stakeholder Management': 10, 'Agile Methodologies': 9}"
154232,35,Male,Master's Degree,Accountant,2,"['Hindi', 'Sanskrit', 'Marathi']","{'Financial Accounting': 7, 'Taxation': 8, 'Auditing': 3, 'Accounting Software': 8}"
993707,39,Other,High School,Network Engineer,1,['Marathi'],"{'Network Engineering': 1, 'Routing and Switching': 2, 'Firewall Configuration': 0, 'Network Security': 5}"
226573,48,Female,PhD,Graphic Designer,0,"['Marathi', 'Hindi', 'English']","{'Adobe Photoshop': 1, 'Adobe Illustrator': 5, 'Graphic Design': 1, 'Typography': 4}"
971118,31,Female,Bachelor's Degree,Content Writer,1,"['Marathi', 'Sanskrit', 'Konkani']","{'Content Writing': 8, 'Copywriting': 7, 'SEO': 8, 'Blogging': 6}"
145079,55,Male,Master's Degree,Electrician,4,"['Kannada', 'English', 'Sanskrit']","{'Electrical Wiring': 7, 'Electrical Maintenance': 6, 'Circuit Troubleshooting': 10, 'Safety Procedures': 2}"
746198,30,Other,High School,Librarian,8,"['Sanskrit', 'Kannada']","{'Library Science': 8, 'Cataloging': 7, 'Reference Services': 3, 'Library Management': 1}"
448102,27,Other,Master's Degree,Executive Assistant,6,"['Hindi', 'Sanskrit', 'Konkani']","{'Administrative Support': 1, 'Calendar Management': 9, 'Meeting Coordination': 2, 'Travel Arrangements': 7}"
7720,56,Female,Bachelor's Degree,Software Engineer,10,"['Kannada', 'English', 'Hindi']","{'Python': 3, 'Java': 3, 'SQL': 9, 'JavaScript': 0, 'Software Development': 8}"
799585,37,Other,Master's Degree,Data Scientist,6,"['English', 'Marathi']","{'Python': 5, 'R': 6, 'Machine Learning': 2, 'Data Analysis': 2, 'Statistics': 5}"
672822,49,Female,PhD,Financial Analyst,2,"['Kannada', 'Sanskrit', 'Konkani']","{'Financial Analysis': 9, 'Accounting': 4, 'Excel': 6, 'Financial Modeling': 4}"
445448,57,Male,Bachelor's Degree,Data Scientist,4,['Hindi'],"{'Python': 10, 'R': 8, 'Machine Learning': 8, 'Data Analysis': 4, 'Statistics': 0}"
977931,59,Other,PhD,Pharmacist,5,['Marathi'],"{'Pharmacology': 7, 'Pharmacy Practice': 8, 'Medication Therapy Management': 7, 'Pharmaceutical Chemistry': 5}"
571752,64,Male,Master's Degree,Social Worker,10,"['Konkani', 'Hindi', 'English']","{'Social Services': 9, 'Case Management': 2, 'Counseling': 7, 'Community Outreach': 5}"
429829,46,Male,Master's Degree,Project Manager,10,['Sanskrit'],"{'Project Management': 5, 'Risk Management': 3, 'Stakeholder Management': 9, 'Agile Methodologies': 8}"
988849,35,Other,High School,Project Manager,5,"['Marathi', 'Sanskrit']","{'Project Management': 1, 'Risk Management': 0, 'Stakeholder Management': 5, 'Agile Methodologies': 3}"
559005,60,Male,Master's Degree,Marketing Manager,0,['Marathi'],"{'Marketing Strategy': 10, 'Digital Marketing': 5, 'Social Media Marketing': 6, 'Market Research': 9}"
830937,26,Male,Master's Degree,Marketing Manager,4,"['Marathi', 'English', 'Hindi']","{'Marketing Strategy': 2, 'Digital Marketing': 1, 'Social Media Marketing': 3, 'Market Research': 7}"
280127,61,Other,High School,Phlebotomist,4,['Marathi'],"{'Phlebotomy': 7, 'Venipuncture': 10, 'Specimen Collection': 6, 'Medical Terminology': 4}"
827756,59,Male,High School,Journalist,8,['Kannada'],"{'Journalism': 6, 'News Reporting': 2, 'Investigative Journalism': 1, 'Interviewing': 0}"
599631,60,Other,PhD,Truck Driver,3,"['Kannada', 'English', 'Hindi']","{'Commercial Driving': 3, 'Route Planning': 6, 'Vehicle Maintenance': 10, 'Logistics': 4}"
549209,61,Male,High School,Legal Assistant,8,['Kannada'],"{'Legal Research': 8, 'Document Drafting': 7, 'Case Management': 8, 'Legal Writing': 3}"
877660,34,Male,High School,Registered Nurse,9,"['English', 'Kannada']","{'Nursing': 1, 'Patient Care': 10, 'Medical Terminology': 1, 'Emergency Medicine': 7}"
340330,23,Female,Master's Degree,Executive Assistant,5,"['Konkani', 'Marathi']","{'Administrative Support': 6, 'Calendar Management': 1, 'Meeting Coordination': 0, 'Travel Arrangements': 0}"
705893,54,Male,Bachelor's Degree,Biomedical Engineer,0,"['Kannada', 'Marathi', 'Konkani']","{'Biomedical Engineering': 1, 'Medical Devices': 0, 'Biomechanics': 6, 'Bioinformatics': 1}"
845083,58,Other,PhD,Biologist,9,"['Kannada', 'Marathi']","{'Biology': 10, 'Genetics': 8, 'Ecology': 3, 'Research Methods': 4}"
195553,22,Other,PhD,Accountant,1,['Kannada'],"{'Financial Accounting': 1, 'Taxation': 8, 'Auditing': 3, 'Accounting Software': 7}"
754212,64,Male,Bachelor's Degree,Data Scientist,9,"['Hindi', 'Konkani', 'Marathi']","{'Python': 8, 'R': 4, 'Machine Learning': 9, 'Data Analysis': 7, 'Statistics': 0}"
158147,64,Female,Bachelor's Degree,Social Worker,8,['Marathi'],"{'Social Services': 0, 'Case Management': 5, 'Counseling': 7, 'Community Outreach': 0}"
936059,47,Male,Master's Degree,Photographer,7,"['Kannada', 'Hindi', 'Sanskrit']","{'Photography': 4, 'Digital Editing': 6, 'Composition': 6, 'Lighting Techniques': 6}"
42609,62,Other,PhD,Network Engineer,4,"['Hindi', 'Kannada', 'Konkani']","{'Network Engineering': 8, 'Routing and Switching': 2, 'Firewall Configuration': 5, 'Network Security': 2}"
408442,26,Other,PhD,Interior Designer,3,"['Sanskrit', 'English']","{'Interior Design': 10, 'Space Planning': 5, 'Furniture Design': 10, 'Color Theory': 3}"
114267,61,Female,High School,Medical Assistant,6,"['Marathi', 'Konkani', 'Kannada']","{'Medical Assisting': 10, 'Medical Office Procedures': 0, 'Vital Signs Measurement': 8, 'Electronic Health Records': 7}"
607393,26,Male,Master's Degree,Project Manager,3,['Kannada'],"{'Project Management': 7, 'Risk Management': 0, 'Stakeholder Management': 0, 'Agile Methodologies': 9}"
240801,44,Female,PhD,Web Developer,3,['Kannada'],"{'HTML': 2, 'CSS': 10, 'JavaScript': 1, 'Responsive Web Design': 3}"
241957,57,Other,Master's Degree,Accountant,8,"['Konkani', 'Marathi']","{'Financial Accounting': 6, 'Taxation': 3, 'Auditing': 2, 'Accounting Software': 9}"
233148,32,Other,High School,Environmental Scientist,5,['Kannada'],"{'Environmental Science': 3, 'Environmental Impact Assessment': 9, 'Data Analysis': 10, 'Field Sampling': 5}"
156884,26,Male,High School,Human Resources Manager,7,"['Marathi', 'Hindi']","{'Recruitment': 10, 'Employee Relations': 3, 'Performance Management': 1, 'HR Policies': 6}"
430161,32,Other,High School,Graphic Designer,8,"['English', 'Sanskrit', 'Hindi']","{'Adobe Photoshop': 8, 'Adobe Illustrator': 9, 'Graphic Design': 2, 'Typography': 10}"
184618,54,Male,Bachelor's Degree,Software Tester,10,"['Hindi', 'Kannada', 'English']","{'Software Testing': 9, 'Test Cases': 4, 'Bug Reporting': 6, 'Test Automation': 8}"
143543,38,Male,PhD,Executive Assistant,9,['English'],"{'Administrative Support': 7, 'Calendar Management': 7, 'Meeting Coordination': 6, 'Travel Arrangements': 10}"
851211,40,Female,Master's Degree,Mechanical Engineer,7,"['Kannada', 'Hindi', 'English']","{'AutoCAD': 1, 'Mechanical Design': 9, 'SolidWorks': 3, 'Manufacturing Processes': 9}"
852241,39,Female,High School,Marketing Manager,3,['English'],"{'Marketing Strategy': 6, 'Digital Marketing': 0, 'Social Media Marketing': 10, 'Market Research': 7}"
629352,37,Male,Bachelor's Degree,Dentist,8,"['Hindi', 'English']","{'Dentistry': 9, 'Oral Surgery': 2, 'Dental Implants': 6, 'Endodontics': 5}"
372272,45,Female,PhD,Financial Analyst,6,"['Marathi', 'Konkani', 'Hindi']","{'Financial Analysis': 1, 'Accounting': 7, 'Excel': 10, 'Financial Modeling': 6}"
827564,55,Other,Bachelor's Degree,Security Guard,5,"['Hindi', 'English']","{'Security Operations': 10, 'Surveillance': 8, 'Security Patrolling': 3, 'Emergency Response': 6}"
801075,24,Other,Master's Degree,Data Scientist,4,"['Kannada', 'Konkani', 'English']","{'Python': 9, 'R': 10, 'Machine Learning': 4, 'Data Analysis': 8, 'Statistics': 5}"
898776,54,Female,PhD,Fitness Trainer,1,['Konkani'],"{'Personal Training': 10, 'Fitness Programming': 2, 'Nutrition Counseling': 8, 'Strength Training': 8}"
49374,30,Female,Master's Degree,Network Engineer,4,['English'],"{'Network Engineering': 8, 'Routing and Switching': 6, 'Firewall Configuration': 5, 'Network Security': 8}"
634815,47,Female,Master's Degree,Quality Assurance Analyst,10,"['Hindi', 'Sanskrit']","{'Quality Assurance': 2, 'Software Testing': 5, 'Test Automation': 10, 'Bug Tracking': 8}"
317892,57,Female,Master's Degree,Security Guard,2,['Sanskrit'],"{'Security Operations': 1, 'Surveillance': 2, 'Security Patrolling': 10, 'Emergency Response': 6}"
269886,47,Other,PhD,Content Writer,10,"['English', 'Sanskrit']","{'Content Writing': 8, 'Copywriting': 0, 'SEO': 1, 'Blogging': 2}"
596277,45,Other,High School,Phlebotomist,7,['Hindi'],"{'Phlebotomy': 3, 'Venipuncture': 6, 'Specimen Collection': 7, 'Medical Terminology': 4}"
504137,38,Female,PhD,Architect,7,"['Konkani', 'English']","{'AutoCAD': 0, 'Architecture Design': 1, 'Building Regulations': 10, 'Construction Management': 9}"
989571,56,Male,Bachelor's Degree,Librarian,9,"['Konkani', 'Marathi', 'Sanskrit']","{'Library Science': 10, 'Cataloging': 2, 'Reference Services': 7, 'Library Management': 5}"
448266,65,Male,High School,Environmental Scientist,9,"['Hindi', 'Sanskrit', 'Marathi']","{'Environmental Science': 8, 'Environmental Impact Assessment': 10, 'Data Analysis': 2, 'Field Sampling': 4}"
315573,37,Male,PhD,Pharmacist,2,['Kannada'],"{'Pharmacology': 2, 'Pharmacy Practice': 4, 'Medication Therapy Management': 10, 'Pharmaceutical Chemistry': 3}"
708259,61,Male,High School,Geologist,7,"['Sanskrit', 'English', 'Kannada']","{'Geology': 7, 'Geological Mapping': 5, 'Mineral Exploration': 5, 'Field Work': 3}"
460726,27,Other,PhD,Interior Designer,6,"['Sanskrit', 'Konkani', 'English']","{'Interior Design': 0, 'Space Planning': 8, 'Furniture Design': 6, 'Color Theory': 9}"
887615,57,Female,Master's Degree,Security Guard,3,"['Konkani', 'Hindi', 'Sanskrit']","{'Security Operations': 8, 'Surveillance': 9, 'Security Patrolling': 7, 'Emergency Response': 8}"
713876,43,Other,Bachelor's Degree,Civil Engineer,1,"['Sanskrit', 'Marathi']","{'Civil Engineering': 4, 'Structural Analysis': 4, 'Construction Management': 10, 'Geotechnical Engineering': 2}"
488764,59,Female,PhD,Financial Analyst,5,"['Sanskrit', 'Kannada', 'English']","{'Financial Analysis': 3, 'Accounting': 3, 'Excel': 0, 'Financial Modeling': 0}"
146498,45,Female,Master's Degree,Geologist,2,['Konkani'],"{'Geology': 4, 'Geological Mapping': 3, 'Mineral Exploration': 0, 'Field Work': 4}"
43483,45,Other,High School,Translator,1,"['Sanskrit', 'Kannada', 'Konkani']","{'Translation': 9, 'Language Proficiency': 8, 'Interpreting': 0, 'Cultural Sensitivity': 6}"
324493,38,Female,PhD,Chef,9,['Kannada'],"{'Culinary Arts': 9, 'Food Safety': 2, 'Menu Planning': 7, 'Cuisine Techniques': 9}"
785343,46,Other,Bachelor's Degree,Security Guard,3,"['Marathi', 'English', 'Sanskrit']","{'Security Operations': 8, 'Surveillance': 6, 'Security Patrolling': 8, 'Emergency Response': 5}"
997471,49,Male,PhD,Flight Attendant,4,"['Sanskrit', 'Konkani', 'Marathi']","{'Cabin Crew': 9, 'Emergency Procedures': 10, 'Customer Service': 4, 'Safety Regulations': 2}"
962994,56,Male,Bachelor's Degree,Executive Assistant,3,"['Konkani', 'Hindi', 'Kannada']","{'Administrative Support': 10, 'Calendar Management': 9, 'Meeting Coordination': 9, 'Travel Arrangements': 4}"
12904,51,Female,High School,Librarian,9,"['Konkani', 'Sanskrit', 'Marathi']","{'Library Science': 3, 'Cataloging': 7, 'Reference Services': 10, 'Library Management': 1}"
913503,23,Other,Master's Degree,Financial Analyst,10,"['Konkani', 'English', 'Marathi']","{'Financial Analysis': 6, 'Accounting': 5, 'Excel': 7, 'Financial Modeling': 5}"
792681,41,Female,PhD,Data Entry Clerk,10,"['Hindi', 'Konkani', 'Kannada']","{'Data Entry': 9, 'Typing': 8, 'Data Management': 6, 'Microsoft Excel': 4}"
427355,64,Female,PhD,Photographer,6,"['Marathi', 'Kannada']","{'Photography': 2, 'Digital Editing': 9, 'Composition': 3, 'Lighting Techniques': 1}"
152967,60,Female,Bachelor's Degree,Project Manager,0,"['Kannada', 'Marathi', 'Konkani']","{'Project Management': 3, 'Risk Management': 9, 'Stakeholder Management': 7, 'Agile Methodologies': 8}"
177231,48,Male,Master's Degree,Truck Driver,3,"['Marathi', 'Sanskrit', 'Hindi']","{'Commercial Driving': 5, 'Route Planning': 0, 'Vehicle Maintenance': 4, 'Logistics': 2}"
339275,29,Other,PhD,Quality Assurance Analyst,4,['English'],"{'Quality Assurance': 2, 'Software Testing': 1, 'Test Automation': 9, 'Bug Tracking': 3}"
841962,63,Other,High School,Executive Assistant,5,"['English', 'Konkani', 'Marathi']","{'Administrative Support': 8, 'Calendar Management': 1, 'Meeting Coordination': 5, 'Travel Arrangements': 0}"
218391,63,Male,PhD,Customer Service Representative,4,['Konkani'],"{'Customer Support': 10, 'Communication Skills': 9, 'Problem Solving': 2, 'CRM Software': 3}"
414351,23,Female,Bachelor's Degree,Chef,9,['Konkani'],"{'Culinary Arts': 6, 'Food Safety': 0, 'Menu Planning': 7, 'Cuisine Techniques': 7}"
79618,65,Other,Bachelor's Degree,Marketing Manager,5,"['Marathi', 'Kannada']","{'Marketing Strategy': 2, 'Digital Marketing': 2, 'Social Media Marketing': 0, 'Market Research': 0}"
951194,24,Other,Bachelor's Degree,Veterinarian,4,"['Kannada', 'Marathi', 'Konkani']","{'Veterinary Medicine': 0, 'Animal Surgery': 5, 'Diagnostic Imaging': 7, 'Preventive Care': 5}"
208763,61,Female,High School,Graphic Designer,1,['Kannada'],"{'Adobe Photoshop': 5, 'Adobe Illustrator': 8, 'Graphic Design': 2, 'Typography': 10}"
48649,55,Other,High School,Journalist,10,['Marathi'],"{'Journalism': 6, 'News Reporting': 2, 'Investigative Journalism': 7, 'Interviewing': 10}"
534842,54,Male,PhD,Customer Service Representative,10,"['Kannada', 'English']","{'Customer Support': 10, 'Communication Skills': 6, 'Problem Solving': 2, 'CRM Software': 6}"
626741,55,Male,Bachelor's Degree,Mechanical Engineer,2,['English'],"{'AutoCAD': 3, 'Mechanical Design': 9, 'SolidWorks': 6, 'Manufacturing Processes': 9}"
183887,59,Female,Master's Degree,Event Planner,9,"['English', 'Kannada']","{'Event Planning': 0, 'Vendor Management': 6, 'Budgeting': 2, 'Event Coordination': 9}"
120436,47,Male,PhD,Legal Assistant,9,['Hindi'],"{'Legal Research': 6, 'Document Drafting': 7, 'Case Management': 4, 'Legal Writing': 10}"
978732,40,Female,Master's Degree,Civil Engineer,8,"['Konkani', 'Kannada']","{'Civil Engineering': 6, 'Structural Analysis': 1, 'Construction Management': 6, 'Geotechnical Engineering': 7}"
377391,59,Male,Bachelor's Degree,Security Guard,6,"['Sanskrit', 'English', 'Konkani']","{'Security Operations': 3, 'Surveillance': 5, 'Security Patrolling': 1, 'Emergency Response': 4}"
992883,57,Male,Master's Degree,Interior Designer,9,"['Sanskrit', 'Konkani', 'English']","{'Interior Design': 5, 'Space Planning': 9, 'Furniture Design': 3, 'Color Theory': 0}"
91540,49,Other,Bachelor's Degree,Registered Nurse,1,['English'],"{'Nursing': 0, 'Patient Care': 5, 'Medical Terminology': 9, 'Emergency Medicine': 5}"
510329,49,Other,Bachelor's Degree,Data Entry Clerk,7,"['Sanskrit', 'Kannada', 'Marathi']","{'Data Entry': 5, 'Typing': 1, 'Data Management': 7, 'Microsoft Excel': 4}"
918808,58,Male,Bachelor's Degree,Electrical Engineer,2,['English'],"{'Electrical Engineering': 1, 'Circuit Design': 1, 'PLC Programming': 8, 'Power Systems': 9}"
845724,28,Male,High School,Interior Designer,0,['Konkani'],"{'Interior Design': 9, 'Space Planning': 4, 'Furniture Design': 5, 'Color Theory': 7}"
443660,27,Male,Master's Degree,Interior Designer,0,"['Hindi', 'Kannada', 'Sanskrit']","{'Interior Design': 4, 'Space Planning': 5, 'Furniture Design': 3, 'Color Theory': 7}"
459953,40,Male,Master's Degree,Event Planner,9,"['English', 'Marathi', 'Hindi']","{'Event Planning': 7, 'Vendor Management': 6, 'Budgeting': 7, 'Event Coordination': 0}"
906511,51,Female,High School,Environmental Scientist,9,"['Hindi', 'Sanskrit']","{'Environmental Science': 9, 'Environmental Impact Assessment': 0, 'Data Analysis': 6, 'Field Sampling': 7}"
849031,55,Other,PhD,Accountant,10,"['Sanskrit', 'Konkani', 'Kannada']","{'Financial Accounting': 8, 'Taxation': 8, 'Auditing': 5, 'Accounting Software': 5}"
973157,30,Male,High School,Journalist,6,"['Marathi', 'Sanskrit']","{'Journalism': 4, 'News Reporting': 9, 'Investigative Journalism': 2, 'Interviewing': 5}"
289724,27,Female,Bachelor's Degree,Environmental Scientist,3,"['Konkani', 'English']","{'Environmental Science': 1, 'Environmental Impact Assessment': 3, 'Data Analysis': 7, 'Field Sampling': 5}"
838643,33,Male,Bachelor's Degree,Chef,10,['Hindi'],"{'Culinary Arts': 2, 'Food Safety': 8, 'Menu Planning': 4, 'Cuisine Techniques': 1}"
136216,62,Other,PhD,Sales Representative,1,"['English', 'Konkani', 'Hindi']","{'Sales Strategy': 9, 'Negotiation': 2, 'Client Relationship Management': 10, 'CRM Software': 3}"
115989,48,Male,Master's Degree,Event Planner,8,"['English', 'Hindi', 'Sanskrit']","{'Event Planning': 0, 'Vendor Management': 3, 'Budgeting': 1, 'Event Coordination': 6}"
28713,43,Other,High School,Quality Assurance Analyst,1,"['Konkani', 'Sanskrit', 'Kannada']","{'Quality Assurance': 2, 'Software Testing': 3, 'Test Automation': 6, 'Bug Tracking': 3}"
864600,52,Other,Master's Degree,Dentist,1,['Hindi'],"{'Dentistry': 1, 'Oral Surgery': 4, 'Dental Implants': 3, 'Endodontics': 5}"
981475,55,Female,PhD,Veterinarian,7,['English'],"{'Veterinary Medicine': 0, 'Animal Surgery': 10, 'Diagnostic Imaging': 8, 'Preventive Care': 0}"
530026,37,Male,Bachelor's Degree,Marketing Manager,0,"['English', 'Marathi']","{'Marketing Strategy': 3, 'Digital Marketing': 5, 'Social Media Marketing': 1, 'Market Research': 0}"
